,DY,EBITG,EV2EBITDA,M2B,MOMENTUM,PB,PE,PF,PS,RETURN,days,surprise
172918,0,15.024,17.935,12.863,0.14972,12.883,41.405,18.732,5.0884,-0.011829,5,-9.1
172919,0,15.024,17.892,12.826,0.12466,12.845,41.283,18.677,5.0735,-0.002972,6,-9.1
172944,2.1489,46.032,10.493,1.3358,-0.24794,1.2337,14.967,8.0059,2.9105,-0.092968,1,-1.6
172945,2.1729,46.032,10.241,1.3034,-0.25286,1.2201,14.802,7.9172,2.8783,-0.098865,2,-1.6
172946,2.1478,46.032,10.36,1.3187,-0.24449,1.2344,14.975,8.0099,2.912,-0.10884,3,-1.6
172947,2.1296,46.032,10.447,1.33,-0.24045,1.2449,15.103,8.0784,2.9369,-0.09841,4,-1.6
172948,2.1478,46.032,10.36,1.3187,-0.24933,1.2344,14.975,8.0099,2.912,-0.090703,5,-1.6
172949,2.1576,46.032,10.313,1.3127,-0.24586,1.2288,14.907,7.9736,2.8988,-0.09841,6,-1.6
173124,1.0879,4.7101,11.871,4.707,-0.19041,4.5189,17.305,42.766,2.6146,-0.0016331,1,-0.1
173125,1.1239,4.7101,11.603,4.5564,-0.18188,4.3742,16.752,41.397,2.5309,-0.010342,2,-0.1
173126,1.1438,4.7101,11.462,4.4772,-0.17078,4.2982,16.46,40.677,2.4869,-0.04202,3,-0.1
173127,1.1377,4.7101,11.505,4.501,-0.13483,4.321,16.548,40.894,2.5001,-0.058676,4,-0.1
173128,1.1452,4.7101,11.452,4.4715,-0.13873,4.2927,16.439,40.625,2.4837,-0.053669,5,-0.1
173129,1.1447,4.7101,11.456,4.4735,-0.1303,4.2947,16.447,40.644,2.4849,-0.059874,6,-0.1
173310,2.4732,-3.6842,442.36,1.2592,0.15141,1.232,21.701,116.79,1.6314,-0.003902,1,4.7
173311,2.5407,-3.6842,435.07,1.2257,0.15069,1.1992,21.125,113.69,1.588,-0.001951,2,4.7
173312,2.5115,-3.6842,438.18,1.24,0.17622,1.2132,21.371,115.01,1.6065,-0.028471,3,4.7
173313,2.4693,-3.6842,442.78,1.2612,0.14679,1.2339,21.735,116.97,1.6339,-0.01716,4,4.7
173314,2.455,-3.6842,444.39,1.2685,0.09707,1.2411,21.863,117.66,1.6435,-0.00039099,5,4.7
173315,2.4267,-3.6842,447.6,1.2833,0.078944,1.2556,22.117,119.03,1.6626,0.005458,6,4.7
173412,5.3062,57.571,9.8963,1.9866,-0.024121,1.78,13.33,62.56,1.8952,-0.0107,1,2.3
173413,5.3025,57.571,9.9005,1.988,-0.024008,1.7812,13.339,62.603,1.8965,-0.023445,2,2.3
173414,5.3296,57.571,9.87,1.9779,-0.024297,1.7722,13.271,62.285,1.8869,-0.02277,3,2.3
173415,5.3922,57.571,9.8007,1.955,-0.019538,1.7516,13.117,61.563,1.865,-0.027732,4,2.3
173416,5.4471,57.571,9.7411,1.9352,-0.014071,1.7339,12.985,60.941,1.8462,-0.039012,5,2.3
173417,5.3896,57.571,9.8314,1.9651,-0.010799,1.7524,13.124,61.592,1.8659,-0.048713,6,2.3
173442,2.0455,-19.689,4.8835,1.3413,-0.30491,1.2177,8.3313,10.956,0.1783,0.0042129,1,1.8
173443,2.0601,-19.689,4.8528,1.3318,-0.31041,1.2091,8.2723,10.879,0.177,0.019057,2,1.8
173444,2.0609,-19.689,4.8511,1.3312,-0.29986,1.2086,8.269,10.874,0.1769,0.011836,3,1.8
173445,2.0895,-19.689,4.7922,1.313,-0.31842,1.1921,8.1559,10.726,0.1745,0.011434,4,1.8
173446,2.0272,-19.689,4.9228,1.3534,-0.30818,1.2287,8.4068,11.056,0.1799,-0.002407,5,1.8
173447,2.0435,-19.689,4.8417,1.3283,-0.30208,1.2189,8.3395,10.967,0.1784,0.028283,6,1.8
173532,1.2498,5.1948,10.332,3.6854,0.40885,3.5011,23.9,37.354,0.9796,0.03795,1,5.7
173533,1.262,5.1948,10.227,3.6497,0.44024,3.4672,23.669,36.993,0.9701,0.014593,2,5.7
173534,1.259,5.1948,10.252,3.6584,0.4428,3.4755,23.725,37.081,0.9724,0.0047771,3,5.7
173535,1.242,5.1948,10.401,3.7085,0.43181,3.5231,24.05,37.589,0.9857,0.0071643,4,5.7
173536,1.2413,5.1948,10.406,3.7104,0.43512,3.5249,24.063,37.608,0.9862,0.020964,5,5.7
173537,1.2792,5.1948,10.081,3.6005,0.44312,3.4205,23.35,36.494,0.957,0.021496,6,5.7
173766,2.8381,67.91,15.819,2.229,-0.20064,1.9565,36.308,20.965,2.7147,-0.037627,1,-0.9
173767,2.7955,67.91,16.014,2.2631,-0.18307,1.9864,36.862,21.285,2.7561,-0.042499,2,-0.9
173768,2.8447,67.91,15.789,2.2239,-0.18029,1.952,36.224,20.916,2.7084,-0.02789,3,-0.9
173769,2.854,67.91,15.747,2.2167,-0.18524,1.9457,36.107,20.849,2.6996,-0.044713,4,-0.9
173770,2.8686,67.91,15.682,2.2053,-0.19796,1.9357,35.922,20.742,2.6858,-0.047813,5,-0.9
173771,2.8407,67.91,15.807,2.227,-0.19657,1.9547,36.275,20.945,2.7122,-0.052679,6,-0.9
173886,4.3621,401.19,7.053,1.1858,-0.054747,1.112,13.019,100.21,0.9403,0.0022577,1,2.6
173887,4.3871,401.19,7.0304,1.179,-0.062138,1.1057,12.944,99.635,0.9349,0.017092,2,2.6
173888,4.4195,401.19,7.0016,1.1704,-0.062265,1.0976,12.849,98.904,0.9281,0.011285,3,2.6
173889,4.4124,401.19,7.0078,1.1723,-0.05503,1.0994,12.87,99.063,0.9296,0.0038677,4,2.6
173890,4.3593,401.19,7.0555,1.1866,-0.06825,1.1128,13.027,100.27,0.9409,0.0054814,5,2.6
173891,4.2833,401.19,7.1256,1.2076,-0.061515,1.1325,13.258,102.05,0.9576,0.017736,6,2.6
173904,2.1694,302.45,6.2115,2.2713,-0.13985,2.0782,11.079,11.1,0.242,0.056976,1,33.8
173905,2.1463,302.45,6.1665,2.2535,-0.12015,2.1006,11.198,11.219,0.2447,0.058116,2,33.8
173906,2.1321,302.45,6.2044,2.2685,-0.16616,2.1145,11.273,11.293,0.2463,0.069511,3,33.8
173907,2.0898,302.45,6.3206,2.3144,-0.17441,2.1573,11.501,11.522,0.2513,0.076602,4,33.8
173908,2.0959,302.45,6.3037,2.3077,-0.19721,2.1511,11.467,11.489,0.2505,0.098379,5,33.8
173909,2.0719,302.45,6.3712,2.3344,-0.1881,2.176,11.6,11.621,0.2534,0.095215,6,33.8
173916,3.2321,0.2155,6.6866,1.7765,-0.11437,1.5156,14.247,13.98,3.0941,-0.0040773,1,1.5
173917,3.1403,0.2155,6.8701,1.8284,-0.10806,1.5599,14.664,14.389,3.1845,-0.002242,2,1.5
173918,3.1923,0.2155,6.7164,1.785,-0.14235,1.5345,14.425,14.155,3.1327,0.026908,3,1.5
173919,3.1827,0.2155,6.7355,1.7904,-0.13571,1.5392,14.469,14.197,3.1422,0.010193,4,1.5
173920,3.2189,0.2155,6.6642,1.7702,-0.13802,1.5218,14.306,14.037,3.1068,0.01325,5,1.5
173921,3.1702,0.2155,6.7604,1.7974,-0.13117,1.5452,14.525,14.253,3.1545,0.0018341,6,1.5
173928,2.3682,51.238,10.579,1.5338,-0.12251,1.4297,22.617,21.496,1.9621,-0.022678,1,-5.3
173929,2.3228,51.238,10.778,1.5638,-0.10428,1.4577,23.059,21.916,2.0004,-0.024164,2,-5.3
173930,2.3144,51.238,10.816,1.5695,-0.14033,1.4629,23.142,21.996,2.0077,-0.0050865,3,-5.3
173931,2.3183,51.238,10.798,1.5668,-0.13382,1.4605,23.103,21.959,2.0043,-0.0014836,4,-5.3
173932,2.359,51.238,10.619,1.5398,-0.14826,1.4353,22.705,21.58,1.9697,-0.0031799,5,-5.3
173933,2.3559,51.238,10.633,1.5418,-0.11885,1.4372,22.735,21.608,1.9723,-0.020348,6,-5.3
173934,1.9145,-125.22,25.773,6.0976,0.7069,5.7778,15.511,19.47,0.581,0.016167,1,-6.1
173935,1.913,-125.22,25.788,6.1022,0.64045,5.7822,15.522,19.485,0.5815,0.018475,2,-6.1
173936,1.9001,-125.22,25.92,6.1437,0.65261,5.8215,15.628,19.617,0.5854,0.019247,3,-6.1
173937,1.8638,-125.22,26.302,6.2635,0.64958,5.935,15.933,20,0.5968,0.026177,4,-6.1
173938,1.8706,-125.22,26.229,6.2405,0.59772,5.9132,15.874,19.926,0.5946,0.046187,5,-6.1
173939,1.8488,-125.22,26.464,6.3142,0.61891,5.983,16.062,20.162,0.6017,0.042336,6,-6.1
174066,2.8621,-15.117,7.9625,2.3421,-0.078152,2.1223,11.483,25.199,1.0029,-0.041743,1,10.1
174067,2.824,-15.117,8.0642,2.3736,-0.086889,2.1509,11.638,25.539,1.0164,-0.0431,2,10.1
174068,2.8795,-15.117,7.9166,2.3279,-0.1066,2.1094,11.414,25.046,0.9968,-0.030218,3,10.1
174069,2.8569,-15.117,7.9239,2.3302,-0.092605,2.1262,11.504,25.245,1.0047,-0.04891,4,10.1
174070,2.8775,-15.117,7.87,2.3134,-0.10094,2.1109,11.422,25.064,0.9975,-0.041356,5,10.1
174071,2.8351,-15.117,7.9817,2.348,-0.095727,2.1425,11.593,25.439,1.0124,-0.048232,6,10.1
174132,3.2514,2.3162,8.1583,8.3064,-0.0016677,7.6199,10.651,8.5607,1.5043,-0.011319,1,0.8
174133,3.2056,2.3162,8.2522,8.4252,0.050378,7.7289,10.803,8.6831,1.5258,-0.050366,2,0.8
174134,3.2264,2.3162,8.2092,8.3708,0.044699,7.6789,10.734,8.627,1.5159,-0.036787,3,0.8
174135,3.2075,2.3162,8.2483,8.4203,0.05092,7.7244,10.797,8.678,1.5249,-0.043011,4,0.8
174136,3.2284,2.3162,8.2052,8.3658,0.049876,7.6744,10.727,8.6219,1.515,-0.037349,5,0.8
174137,3.2094,2.3162,8.2444,8.4153,0.052119,7.7198,10.791,8.6729,1.524,-0.043579,6,0.8
174210,0,22.772,8.3761,2.4133,-0.036799,2.4137,14.424,15.753,1.3447,-0.028377,1,5.8
174211,0,22.772,8.1481,2.342,-0.039818,2.3423,13.998,15.287,1.305,-0.0022701,2,5.8
174212,0,22.772,8.2446,2.3722,-0.10903,2.3725,14.178,15.484,1.3218,-0.031782,3,5.8
174213,0,22.772,8.2709,2.3804,-0.12269,2.3808,14.227,15.538,1.3264,-0.019296,4,5.8
174214,0,22.772,7.9815,2.2898,-0.13495,2.2901,13.686,14.946,1.2759,-0.015891,5,5.8
174215,0,22.772,8.0867,2.3227,-0.10072,2.3231,13.883,15.161,1.2943,-0.053348,6,5.8
174294,0,-15.632,6.9814,3.5325,-0.04411,3.5325,17.775,79.866,3.6172,-0.012171,1,0.5
174295,0,-15.632,7.0197,3.5543,-0.012862,3.5543,17.885,80.36,3.6396,-0.015823,2,0.5
174296,0,-15.632,6.9354,3.5063,-0.049902,3.5063,17.643,79.273,3.5904,-0.0097371,3,0.5
174297,0,-15.632,6.8956,3.4835,-0.041864,3.4836,17.529,78.76,3.5671,-0.023126,4,0.5
174298,0,-15.632,6.8359,3.4495,-0.042388,3.4495,17.357,77.989,3.5322,-0.029455,5,0.5
174299,0,-15.632,6.914,3.494,-0.047112,3.494,17.582,78.997,3.5778,-0.038948,6,0.5
174312,3.0973,29.87,16.96,2.6085,-0.1202,2.6038,27.151,21.087,2.2667,-0.0028737,1,15.9
174313,3.116,29.87,16.883,2.5928,-0.1409,2.5881,26.987,20.961,2.253,0.0092606,2,15.9
174314,3.0973,29.87,16.96,2.6085,-0.13015,2.6038,27.151,21.087,2.2667,0.0031934,3,15.9
174315,3.1032,29.87,16.936,2.6036,-0.13477,2.5988,27.099,21.047,2.2624,0.0092606,4,15.9
174316,3.0595,29.87,17.119,2.6407,-0.15096,2.6359,27.485,21.348,2.2946,0.007346,5,15.9
174317,3.05,29.87,17.16,2.649,-0.17139,2.6441,27.571,21.414,2.3018,0.021711,6,15.9
174366,3.349,-4.3557,13.382,3.1628,-0.0065176,2.9247,16.959,20.056,2.4881,0.030135,1,4.5
174367,3.341,-4.3557,13.411,3.1703,-0.005407,2.9317,17,20.104,2.4941,0.024574,2,4.5
174368,3.2717,-4.3557,13.663,3.2374,-0.0064445,2.9938,17.359,20.53,2.5469,0.027031,3,4.5
174369,3.3105,-4.3557,13.52,3.1995,-0.022965,2.9587,17.156,20.289,2.517,0.048759,4,4.5
174370,3.2774,-4.3557,13.649,3.2338,-0.0087217,2.9886,17.329,20.494,2.5425,0.036472,5,4.5
174371,3.2561,-4.3557,13.729,3.255,-0.016126,3.0082,17.443,20.628,2.5591,0.046948,6,4.5
174558,2.0491,-8.4314,6.7536,1.3057,-0.062967,1.2233,15.808,20.855,2.1552,0.015799,1,19
174559,2.0244,-8.4314,6.8222,1.3216,-0.037581,1.2382,16.001,21.11,2.1815,-0.0038837,2,19
174560,2.069,-8.4314,6.6996,1.2931,-0.073076,1.2115,15.656,20.655,2.1345,0.0082886,3,19
174561,2.0166,-8.4314,6.8441,1.3267,-0.097587,1.243,16.063,21.192,2.1899,-0.013469,4,19
174562,2.015,-8.4314,6.8485,1.3277,-0.13197,1.244,16.075,21.208,2.1916,0.012172,5,19
174563,2.0186,-8.4314,6.8383,1.3253,-0.13563,1.2417,16.047,21.17,2.1877,0.01295,6,19
174636,1.3524,9.0909,9.6187,2.3396,-0.21454,2.2496,18.103,20.783,0.6652,-0.0012926,1,3
174637,1.3687,9.0909,9.5171,2.3117,-0.23422,2.2227,17.887,20.534,0.6573,-0.0043947,2,3
174638,1.3388,9.0909,9.7049,2.3633,-0.23492,2.2723,18.287,20.993,0.6719,-0.016286,3,3
174639,1.3294,9.0909,9.7656,2.38,-0.24885,2.2884,18.416,21.142,0.6767,0.0056859,4,3
174640,1.3242,9.0909,9.7998,2.3895,-0.25237,2.2975,18.489,21.225,0.6794,0.012795,5,3
174641,1.3201,9.0909,9.8263,2.3967,-0.2503,2.3045,18.545,21.29,0.6814,0.016802,6,3
174702,0,-14.889,12.125,2.7672,-0.36051,2.7559,57.788,17.677,1.2047,-0.021551,1,101.9
174703,0,-14.889,11.98,2.6934,-0.32737,2.6824,56.248,17.206,1.1726,-0.049527,2,101.9
174704,0,-14.889,12.036,2.722,-0.29383,2.7109,56.846,17.388,1.1851,-0.07486,3,101.9
174705,0,-14.889,12.055,2.7315,-0.29276,2.7197,57.03,17.445,1.1889,-0.06503,4,101.9
174706,0,-14.889,12.055,2.7315,-0.30472,2.7197,57.03,17.445,1.1889,-0.062004,5,101.9
174707,0,-14.889,12.085,2.747,-0.30552,2.7351,57.352,17.543,1.1956,-0.062004,6,101.9
174756,7.9364,-0.7446,6.6404,1.6268,-0.38324,1.2809,22.569,5.9217,1.0732,0.041279,1,-3.8
174757,7.9117,-0.7446,6.6497,1.6316,-0.34374,1.2849,22.639,5.9402,1.0765,-0.021397,2,-3.8
174758,7.9989,-0.7446,6.6153,1.6138,-0.3386,1.2709,22.392,5.8754,1.0648,-0.018348,3,-3.8
174759,7.8324,-0.7446,6.6817,1.6481,-0.33421,1.2979,22.869,6.0004,1.0874,-0.029047,4,-3.8
174760,7.8324,-0.7446,6.6817,1.6481,-0.35375,1.2979,22.869,6.0004,1.0874,-0.0084073,5,-3.8
174761,7.8143,-0.7446,6.6891,1.6519,-0.33955,1.3009,22.921,6.0142,1.09,-0.0084073,6,-3.8
174834,0.893,-27.401,9.4815,2.2962,-0.21462,2.2385,23.181,10.463,4.0173,-0.011058,1,215.8
174835,0.9149,-27.401,9.2559,2.2412,-0.24689,2.1848,22.626,10.212,3.921,0.015037,2,215.8
174836,0.9092,-27.401,9.3133,2.2552,-0.22575,2.1985,22.767,10.276,3.9455,-0.0092906,3,215.8
174837,0.8989,-27.401,9.42,2.2812,-0.231,2.2238,23.03,10.394,3.991,-0.0030999,4,215.8
174838,0.8985,-27.401,9.4241,2.2822,-0.25149,2.2248,23.04,10.399,3.9927,0.0084024,5,215.8
174839,0.8906,-27.401,9.5062,2.3022,-0.25399,2.2443,23.242,10.49,4.0278,0.008842,6,215.8
174852,1.0334,20.787,12.229,3.2653,-0.24824,3.1078,19.527,23.652,3.0464,-0.0056165,1,10
174853,1.0465,20.787,12.091,3.2246,-0.2351,3.0691,19.284,23.357,3.0084,-0.007451,2,10
174854,1.0304,20.787,12.262,3.2751,-0.23861,3.1172,19.586,23.723,3.0555,-0.01983,3,10
174855,1.0227,20.787,12.346,3.2996,-0.25218,3.1405,19.732,23.9,3.0784,-0.0044703,4,10
174856,1.0261,20.787,12.309,3.2887,-0.26925,3.1301,19.667,23.821,3.0682,0.0029794,5,10
174857,1.0215,20.787,12.359,3.3034,-0.27588,3.1441,19.755,23.927,3.0819,-0.0003447,6,10
174924,0,6.0615,11.306,3.8593,-0.15262,3.8588,19.354,20.221,2.8022,-0.12625,1,5.6
174925,0,6.0615,11.333,3.8671,-0.16843,3.8667,19.393,20.262,2.8079,-0.11204,2,5.6
174926,0,6.0615,11.339,3.8689,-0.18046,3.8684,19.402,20.271,2.8092,-0.11024,3,5.6
174927,0,6.0615,11.36,3.8749,-0.17779,3.8745,19.432,20.303,2.8136,-0.10984,4,5.6
174928,0,6.0615,11.474,3.908,-0.1765,3.9075,19.598,20.476,2.8376,-0.10844,5,5.6
174929,0,6.0615,11.438,3.8976,-0.18402,3.8971,19.546,20.421,2.83,-0.10084,6,5.6
174954,1.7676,-23.486,10.231,2.3777,-0.18768,2.2671,15.778,19.074,2.2506,-0.12854,1,16.1
174955,1.7394,-23.486,10.36,2.4163,-0.16624,2.3039,16.034,19.384,2.2871,-0.15413,2,16.1
174956,1.7203,-23.486,10.449,2.443,-0.17827,2.3294,16.211,19.598,2.3124,-0.14039,3,16.1
174957,1.7439,-23.486,10.339,2.4101,-0.19413,2.2979,15.992,19.334,2.2812,-0.13088,4,16.1
174958,1.7175,-23.486,10.462,2.447,-0.184,2.3332,16.238,19.63,2.3162,-0.14262,5,16.1
174959,1.6646,-23.486,10.721,2.5249,-0.19924,2.4074,16.754,20.255,2.3899,-0.12948,6,16.1
174996,0.7974,5.1134,6.8669,1.1328,0.045406,1.0855,12.251,72.341,2.2417,-0.013613,1,-4.4
174997,0.7883,5.1134,6.9159,1.1459,0.046985,1.0981,12.393,73.181,2.2677,-0.031379,2,-4.4
174998,0.7916,5.1134,6.8978,1.1411,0.039162,1.0934,12.341,72.872,2.2581,-0.020126,3,-4.4
174999,0.8023,5.1134,6.8412,1.1258,0.055015,1.0788,12.176,71.899,2.228,-0.024273,4,-4.4
175000,0.7974,5.1134,6.8669,1.1328,0.070517,1.0855,12.251,72.341,2.2417,-0.037299,5,-4.4
175001,0.8058,5.1134,6.8231,1.121,0.060937,1.0742,12.123,71.589,2.2184,-0.031379,6,-4.4
175038,1.671,13.523,14.732,1.8383,-0.12086,1.752,19.147,12.78,1.6544,-0.0084831,1,3.1
175039,1.6517,13.523,14.828,1.8537,-0.12303,1.7724,19.371,12.929,1.6737,-0.024751,2,3.1
175040,1.6388,13.523,14.919,1.8683,-0.093231,1.7864,19.523,13.031,1.6869,-0.013349,3,3.1
175041,1.6429,13.523,14.89,1.8636,-0.11519,1.7819,19.474,12.998,1.6827,-0.0055642,4,3.1
175042,1.637,13.523,14.933,1.8704,-0.12068,1.7884,19.545,13.046,1.6888,-0.0080669,5,3.1
175043,1.6416,13.523,14.9,1.8652,-0.11838,1.7834,19.491,13.009,1.6841,-0.0044496,6,3.1
175080,6.753,0.3063,7.4564,1.338,-0.12559,1.101,20.021,8.5611,1.0236,-0.013237,1,11.3
175081,6.5989,0.3063,7.5464,1.3692,-0.12458,1.1267,20.488,8.7611,1.0475,-0.0086565,2,11.3
175082,6.5317,0.3063,7.5869,1.3833,-0.19229,1.1383,20.699,8.8512,1.0583,0.014505,3,11.3
175083,6.4516,0.3063,7.6364,1.4005,-0.21144,1.1525,20.956,8.9611,1.0714,0.02494,4,11.3
175084,6.4994,0.3063,7.6067,1.3902,-0.21675,1.144,20.802,8.8952,1.0635,0.037666,5,11.3
175085,6.493,0.3063,7.6106,1.3916,-0.21558,1.1451,20.823,8.904,1.0646,0.030033,6,11.3
175104,3.3014,5.2288,8.4445,2.84,0.094036,2.1495,11.516,12.998,1.8845,-0.0079455,1,6.9
175105,3.3062,5.2288,8.4136,2.8308,0.086327,2.1463,11.499,12.979,1.8818,0.0020898,2,6.9
175106,3.2579,5.2288,8.5551,2.8728,0.09117,2.1782,11.67,13.171,1.9097,0.00062858,3,6.9
175107,3.2809,5.2288,8.4874,2.8527,0.075226,2.1629,11.588,13.079,1.8963,0.015466,4,6.9
175108,3.2626,5.2288,8.5412,2.8687,0.087244,2.175,11.653,13.152,1.9069,0.008359,5,6.9
175109,3.2512,5.2288,8.5751,2.8787,0.082398,2.1826,11.694,13.198,1.9136,0.014005,6,6.9
175152,1.5208,-3.936,13.786,4.3004,-0.041333,4.1655,21.13,32.275,2.3359,0.032905,1,9.1
175153,1.5027,-3.936,13.928,4.3553,-0.070396,4.2158,21.385,32.664,2.3641,0.084981,2,9.1
175154,1.4854,-3.936,14.029,4.3943,-0.053189,4.2648,21.634,33.044,2.3917,0.098083,3,9.1
175155,1.471,-3.936,14.141,4.4373,-0.06465,4.3065,21.845,33.367,2.415,0.11086,4,9.1
175156,1.4589,-3.936,14.23,4.4716,-0.076819,4.3421,22.026,33.643,2.435,0.12172,5,9.1
175157,1.4443,-3.936,14.158,4.444,-0.088304,4.3863,22.25,33.985,2.4598,0.13099,6,9.1
175344,0,-5.3975,14.613,5.144,-0.20241,5.1429,21.145,18.845,2.4198,-0.029841,1,-3.6
175345,0,-5.3975,14.499,5.089,-0.19193,5.0879,20.919,18.643,2.3939,-0.043197,2,-3.6
175346,0,-5.3975,14.408,5.0453,-0.18011,5.0442,20.739,18.483,2.3733,-0.053422,3,-3.6
175347,0,-5.3975,14.506,5.0924,-0.173,5.0913,20.933,18.656,2.3955,-0.061561,4,-3.6
175348,0,-5.3975,14.682,5.1776,-0.18154,5.1765,21.284,18.968,2.4356,-0.052796,5,-3.6
175349,0,-5.3975,14.752,5.2113,-0.20217,5.2102,21.422,19.091,2.4514,-0.036937,6,-3.6
175368,1.7885,-50.556,14.767,1.0189,-0.1305,0.961,17.238,389.99,0.6825,-0.0093002,1,-45.4
175369,1.8062,-50.556,14.717,1.009,-0.10741,0.9516,17.07,386.18,0.6758,-0.016274,2,-45.4
175370,1.8142,-50.556,14.695,1.0045,-0.11702,0.9474,16.994,384.46,0.6728,-0.025905,3,-45.4
175371,1.808,-50.556,14.712,1.0079,-0.12588,0.9507,17.052,385.78,0.6751,-0.030223,4,-45.4
175372,1.8007,-50.556,14.733,1.0121,-0.14396,0.9545,17.122,387.36,0.6779,-0.026901,5,-45.4
175373,1.8167,-50.556,14.688,1.0031,-0.11404,0.9461,16.971,383.94,0.6719,-0.022918,6,-45.4
175578,0.8364,-7.7118,11.642,3.4665,-0.065008,3.6341,19.413,27.649,2.4808,-0.01301,1,8.9
175579,0.8232,-7.7118,11.803,3.5234,-0.094923,3.6924,19.724,28.092,2.5205,0.027408,2,8.9
175580,0.841,-7.7118,11.594,3.4495,-0.11729,3.6145,19.308,27.499,2.4674,0.043886,3,8.9
175581,0.8349,-7.7118,11.664,3.4742,-0.096068,3.6409,19.449,27.7,2.4854,0.021856,4,8.9
175582,0.8332,-7.7118,11.686,3.4819,-0.10312,3.6483,19.488,27.756,2.4904,0.029314,5,8.9
175583,0.8258,-7.7118,11.771,3.5122,-0.11561,3.6808,19.662,28.003,2.5126,0.031396,6,8.9
175644,1.8003,7.8092,8.9354,2.4627,-0.17998,2.3076,15.091,15.91,2.3575,-0.010207,1,17.2
175645,1.8098,7.8092,8.8698,2.4497,-0.24133,2.2954,15.011,15.827,2.3451,0.077093,2,17.2
175646,1.8098,7.8092,8.8698,2.4497,-0.24816,2.2954,15.011,15.827,2.3451,0.071428,3,17.2
175647,1.7993,7.8092,8.942,2.464,-0.25439,2.3088,15.098,15.919,2.3588,0.071428,4,17.2
175648,1.8194,7.8092,8.8042,2.4368,-0.25613,2.2833,14.932,15.743,2.3327,0.077663,5,17.2
175649,1.7965,7.8092,8.9617,2.4679,-0.21599,2.3124,15.122,15.944,2.3625,0.065758,6,17.2
175950,2.0058,28.894,7.0588,3.59,-0.15817,3.2213,12.565,10.317,0.6963,-0.055055,1,-6.8
175951,2.0194,28.894,7.0213,3.5658,-0.21489,3.1996,12.48,10.248,0.6916,-0.032128,2,-6.8
175952,1.9988,28.894,7.0781,3.6025,-0.21007,3.2324,12.609,10.353,0.6987,-0.038655,3,-6.8
175953,1.968,28.894,7.1656,3.6589,-0.24022,3.2831,12.806,10.515,0.7096,-0.028783,4,-6.8
175954,1.9307,28.894,7.2753,3.7297,-0.25261,3.3466,13.054,10.719,0.7233,-0.013555,5,-6.8
175955,1.9113,28.894,7.334,3.7676,-0.25603,3.3806,13.187,10.828,0.7307,0.0055216,6,-6.8
175974,3.1799,5.4681,8.0232,2.2189,0.012576,2.041,13.241,10.688,2.5124,0.0019866,1,4.2
175975,3.1942,5.4681,7.9753,2.209,0.042041,2.0319,13.182,10.641,2.5012,-0.024258,2,4.2
175976,3.1683,5.4681,8.0623,2.2271,-0.028345,2.0485,13.29,10.728,2.5216,-0.028632,3,4.2
175977,3.167,5.4681,8.0667,2.228,-0.044704,2.0494,13.295,10.732,2.5227,-0.020677,4,4.2
175978,3.158,5.4681,8.0971,2.2343,-0.04509,2.0552,13.333,10.763,2.5298,-0.02028,5,4.2
175979,3.1352,5.4681,8.1754,2.2506,-0.045831,2.0701,13.43,10.841,2.5483,-0.017496,6,4.2
176010,2.7546,8.8326,8.1796,3.0641,0.0016894,2.863,13.937,18.99,0.4651,0.0048627,1,-0.2
176011,2.7327,8.8326,8.233,3.0886,-0.017932,2.8859,14.048,19.141,0.4688,-0.0017569,2,-0.2
176012,2.7185,8.8326,8.2683,3.1048,-0.029639,2.901,14.121,19.242,0.4713,0.0062129,3,-0.2
176013,2.7156,8.8326,8.2756,3.1081,-0.041598,2.9041,14.136,19.262,0.4718,0.011482,4,-0.2
176014,2.6944,8.8326,8.329,3.1326,-0.047173,2.9269,14.248,19.414,0.4755,0.012562,5,-0.2
176015,2.688,8.8326,8.3453,3.14,-0.050483,2.9339,14.282,19.46,0.4766,0.020532,6,-0.2
176046,1.8685,1.0336,15.573,3.5616,-0.27293,3.3933,21.248,21.957,2.9479,0.0085832,1,4.1
176047,1.9007,1.0336,15.301,3.5014,-0.33357,3.3359,20.889,21.586,2.8981,0.072011,2,4.1
176048,1.8964,1.0336,15.265,3.4935,-0.30905,3.3435,20.937,21.635,2.9047,0.053888,3,4.1
176049,1.9093,1.0336,15.157,3.4697,-0.31371,3.3208,20.794,21.488,2.8849,0.056282,4,4.1
176050,1.8835,1.0336,15.372,3.5172,-0.30409,3.3662,21.079,21.782,2.9245,0.049096,5,4.1
176051,1.8861,1.0336,15.351,3.5125,-0.31393,3.3617,21.051,21.753,2.9205,0.063468,6,4.1
176088,2.0062,51.427,11.824,10.833,-0.16588,10.072,20.552,17.307,1.4599,0.055515,1,5.3
176089,1.9974,51.427,11.872,10.88,-0.19896,10.117,20.643,17.384,1.4664,0.085653,2,5.3
176090,2,51.427,11.858,10.866,-0.20848,10.103,20.616,17.361,1.4644,0.090439,3,5.3
176091,1.9963,51.427,11.878,10.886,-0.20455,10.122,20.654,17.393,1.4672,0.089008,4,5.3
176092,1.9869,51.427,11.929,10.938,-0.20721,10.17,20.752,17.475,1.4741,0.091035,5,5.3
176093,1.9817,51.427,11.784,10.793,-0.19449,10.197,20.806,17.521,1.478,0.096188,6,5.3
176106,4.9306,-87.806,5.8024,1.1655,0.43368,1.035,9.2241,8.9311,0.2751,-0.025824,1,4.3
