,DY,EBITG,EV2EBITDA,M2B,MOMENTUM,PB,PE,PF,PS,RETURN,days
19341,5.6093,6.1257,4.246,0.5646,-0.19995,0.9805,8.7766,11.015,0.8182,-0.005993399999999999,4
19342,5.5645,6.1257,4.2671,0.5691,-0.19147999999999998,0.9884,8.8473,11.103,0.8248,-0.013597999999999999,5
19343,5.5219,6.1257,4.2875,0.5735,-0.19684000000000001,0.996,8.9155,11.189,0.8312,-0.030077999999999997,6
19416,0.0,17.457,17.335,16.074,-0.079217,15.45,23.489,25.105999999999998,9.2304,0.0044315,1
19417,0.0,17.457,17.258,16.003,-0.09842100000000001,15.382,23.385,24.995,9.1897,0.011795,2
19418,0.0,17.457,17.133,15.886,-0.12233,15.27,23.215,24.814,9.1228,0.00094113,3
19419,0.0,17.457,17.319000000000003,16.058,-0.085162,15.435,23.465999999999998,25.081999999999997,9.2217,-0.01214,4
19420,0.0,17.457,17.548,16.271,-0.085607,15.64,23.776999999999997,25.415,9.3438,-0.0057983,5
19421,0.0,17.457,17.436,16.167,-0.067727,15.54,23.625,25.253,9.2842,-0.01214,6
19440,0.7563,-37.019,4.0762,1.764,0.13238,1.2873,4.7507,8.1528,0.2765,0.0079864,1
19441,0.7623,-37.019,4.047,1.75,0.13632,1.2771,4.7131,8.0882,0.2743,0.031744,2
19442,0.7803,-37.019,3.9629,1.7097,0.15045,1.2477,4.6046,7.902,0.268,0.034102999999999994,3
19443,0.7821,-37.019,3.9547,1.7058,0.10620999999999998,1.2449,4.5941,7.8839999999999995,0.2674,0.041042,4
19444,0.7873,-37.019,3.931,1.6944,0.11900000000000001,1.2366,4.5634,7.8314,0.2656,0.013632,5
19445,0.7666,-37.019,4.0266,1.7402,0.1093,1.27,4.6868,8.0432,0.2728,0.024346,6
19446,0.0,-8.8235,12.624,2.2267,-0.37661,2.8633,47.89,39.477,3.4389999999999996,0.014872,1
19447,0.0,-8.8235,12.492,2.1966,-0.38911,2.8213,47.188,38.898,3.3886,0.011859,2
19448,0.0,-8.8235,12.523,2.2037,-0.36744,2.8297,47.32899999999999,39.014,3.3987,0.024246,3
19449,0.0,-8.8235,12.399000000000001,2.1756,-0.36975,2.7955,46.756,38.542,3.3576,0.019774,4
19450,0.0,-8.8235,12.436,2.184,-0.36230999999999997,2.8078,46.961999999999996,38.711,3.3723,-0.014450999999999999,5
19451,0.0,-8.8235,12.761,2.2577,-0.35355,2.9052,48.592,40.055,3.4894,-0.0040498,6
19458,5.2415,-8.6111,9.0364,2.6519999999999997,-0.14855,1.5601,9.2859,31.721999999999998,1.2742,0.0082103,1
19459,5.2846,-8.6111,8.9877,2.6304,-0.15514,1.5473,9.2103,31.463,1.2638,0.01251,2
19460,5.3071,-8.6111,8.9626,2.6193,-0.15400999999999998,1.5408,9.1712,31.33,1.2585,0.011651,3
19461,5.3026,-8.6111,8.9676,2.6215,-0.16751,1.5421,9.179,31.357,1.2595,0.013663999999999999,4
19462,5.3132,-8.6111,8.9559,2.6163,-0.17918,1.5390000000000001,9.1607,31.294,1.2570000000000001,0.0093547,5
19463,5.2906,-8.6111,8.981,2.6275,-0.17856,1.5456,9.1999,31.428,1.2624,0.018886,6
19476,0.0,-5.1672,14.564,1.7777,0.33276999999999995,1.7853,18.826,13.923,2.9189,-0.0075309,1
19477,0.0,-5.1672,14.651,1.7911,0.31939,1.7989,18.969,14.027999999999999,2.9410000000000003,0.026711000000000002,2
19478,0.0,-5.1672,14.264000000000001,1.7314,0.36054,1.7389,18.337,13.561,2.8429,0.05609600000000001,3
19479,0.0,-5.1672,13.953,1.6832,0.34745,1.6905,17.826,13.183,2.7638,0.045918,4
19480,0.0,-5.1672,14.059000000000001,1.6996,0.28826,1.7069999999999999,18.0,13.312000000000001,2.7907,0.042962,5
19481,0.0,-5.1672,14.09,1.7044,0.16353,1.7118,18.051,13.349,2.7986,0.042373,6
19500,3.5599,-39.799,3.4073,2.174,-0.21023000000000003,1.0232,3.5142,7.433,0.2578,0.011533,1
19501,3.6010000000000004,-39.799,3.3702,2.1493,-0.2156,1.0116,3.4741,7.3482,0.2549,0.036009,2
19502,3.6881,-39.799,3.2941,2.0985,-0.19571,0.9877,3.392,7.1746,0.2488,0.017115000000000002,3
19503,3.6209,-39.799,3.3525,2.1375,-0.20506999999999997,1.006,3.455,7.3079,0.2535,0.016653,4
19504,3.6192,-39.799,3.3539999999999996,2.1384,-0.18422,1.0065,3.4566,7.3112,0.2536,-0.0045167,5
19505,3.5439,-39.799,3.4221,2.1839,-0.17559,1.0279,3.5301,7.4667,0.259,0.001328,6
19512,0.0,10.007,91.787,10.117,-0.37642,10.214,155.91,524.79,21.095,-0.010506999999999999,1
19513,0.0,10.007,92.846,10.224,-0.38825,10.323,157.57,530.37,21.319000000000003,0.0016794,2
19514,0.0,10.007,91.62,10.1,-0.37604,10.197000000000001,155.65,523.91,21.059,-0.005189,3
19515,0.0,10.007,92.307,10.17,-0.38090999999999997,10.267999999999999,156.72,527.53,21.205,-0.0046356,4
19516,0.0,10.007,92.25200000000001,10.164,-0.35704,10.262,156.64,527.24,21.193,-0.027007,5
19517,0.0,10.007,94.554,10.398,-0.34828000000000003,10.498,160.24,539.36,21.68,-0.0048202,6
19548,2.2549,-16.919,6.0873,3.7963,-0.20292000000000002,2.8566,8.5879,9.966000000000001,1.0029,-0.0038991,1
19549,2.2461,-16.919,6.112,3.8112,-0.19851,2.8678,8.6215,10.005,1.0068,0.012294,2
19550,2.2826,-16.919,6.0105,3.7502,-0.18666,2.8219,8.4836,9.845,0.9907,0.0066571,3
19551,2.2699,-16.919,6.0454,3.7712,-0.19765,2.8378,8.5311,9.9001,0.9962,0.0078886,4
19552,2.2727,-16.919,6.0378,3.7666,-0.19664,2.8343,8.5207,9.888,0.995,-0.010681999999999999,5
19553,2.2308,-16.919,6.1555,3.8373,-0.19182000000000002,2.8875,8.6806,10.074,1.0137,-0.0052362,6
19650,3.8739,-57.786,4.8731,2.355,-0.17264000000000002,1.6292,6.5101,10.811,0.581,0.021817,1
19651,3.9585,-57.786,4.7682,2.3047,-0.15953,1.5944,6.3711,10.58,0.5686,0.019159,2
19652,3.9482,-57.786,4.7807,2.3107,-0.17,1.5986,6.3877,10.607999999999999,0.57,0.041102,3
19653,4.0332,-57.786,4.6791,2.262,-0.18442999999999998,1.5649,6.252999999999999,10.384,0.5579999999999999,0.041539,4
19654,4.0349,-57.786,4.6771,2.2611,-0.1995,1.5642,6.2504,10.38,0.5578,0.041248,5
19655,4.0337,-57.786,4.6784,2.2617,-0.1925,1.5647,6.2522,10.383,0.5579999999999999,0.022379,6
19698,0.0,11.035,39.31,11.337,-0.39161999999999997,11.394,52.018,82.16,8.4956,0.007394400000000001,1
19699,0.0,11.035,39.005,11.254000000000001,-0.40123000000000003,11.311,51.636,81.556,8.4333,0.006331300000000001,2
19700,0.0,11.035,39.048,11.265,-0.39957,11.323,51.691,81.643,8.4422,0.0085781,3
19701,0.0,11.035,38.957,11.24,-0.40188,11.297,51.576,81.461,8.4234,0.021907,4
19702,0.0,11.035,38.42,11.094000000000001,-0.39629000000000003,11.15,50.903,80.398,8.3135,0.032603,5
19703,0.0,11.035,37.999,10.979000000000001,-0.38533,11.035,50.376000000000005,79.565,8.2274,0.030125,6
19758,0.0,33.52,8.1695,2.0972,0.22144,1.6356,11.908,8.0749,1.1671,-0.009565899999999999,1
19759,0.0,33.52,8.2491,2.1175,0.24093,1.6514,12.023,8.1529,1.1784,-0.0011611,2
19760,0.0,33.52,8.1791,2.0997,0.21678000000000003,1.6375,11.922,8.0843,1.1684,-0.010056,3
19761,0.0,33.52,8.2532,2.1185,0.2622,1.6523,12.029000000000002,8.157,1.1789,0.0072185,4
19762,0.0,33.52,8.1106,2.0822,0.26571999999999996,1.6239,11.823,8.0171,1.1587,0.042010000000000006,5
19763,0.0,33.52,7.8376,2.0127,0.21399,1.5697,11.427999999999999,7.7494,1.12,0.026505,6
19806,1.0155,21.863000000000003,5.0948,1.598,0.24369000000000002,1.4943,3.9763,63.137,1.797,-0.020079,1
19807,0.9951,21.863000000000003,5.1435,1.6307,0.23183,1.5249,4.0577,64.43,1.8338,-0.022085,2
19808,0.9931,21.863000000000003,5.1485,1.6341,0.22209,1.5281,4.0661,64.563,1.8376,-0.018287,3
19809,0.9969,21.863000000000003,5.1391,1.6277,0.23681999999999997,1.5222,4.0503,64.313,1.8305,-0.012871,4
19810,1.0024,21.863000000000003,5.1258,1.6188,0.21836,1.5138,4.0281,63.96,1.8204,0.021403,5
19811,1.0372,21.863000000000003,5.045,1.5645,0.18395,1.463,3.8929,61.81399999999999,1.7593,0.024569999999999998,6
19830,14.447000000000001,33.912,25.215999999999998,1.1965,-0.11892,0.3424,5.3315,3.0758,0.5353,-0.0021750999999999997,1
19831,14.415999999999999,33.912,25.221,1.1991,-0.1285,0.3432,5.3431,3.0825,0.5364,0.0094929,2
19832,14.585,33.912,25.194000000000003,1.1853,-0.127,0.3392,5.2814,3.0469,0.5302,0.0028979,3
19833,14.489,33.912,25.209,1.1931,-0.13025,0.3414,5.3161,3.0669,0.5337,-0.0028811999999999996,4
19834,14.405999999999999,33.912,25.223000000000003,1.2,-0.13152,0.3434,5.347,3.0847,0.5368,-0.0014426999999999999,5
19835,14.427,33.912,25.219,1.1983,-0.13673,0.3429,5.3392,3.0802,0.5361,0.018405,6
19854,2.6203,94.68700000000001,16.601,19.471,-0.15796,14.915,18.852999999999998,19.185,1.3629,-0.015638,1
19855,2.5793,94.68700000000001,16.854,19.781,-0.16589,15.152000000000001,19.152,19.49,1.3846,-0.008020699999999999,2
19856,2.5993,94.68700000000001,16.73,19.629,-0.16716,15.036,19.005,19.34,1.3739,0.006688800000000001,3
19857,2.6378,94.68700000000001,16.495,19.342,-0.19975,14.815999999999999,18.727,19.058,1.3539,0.015250999999999999,4
19858,2.6603,94.68700000000001,16.361,19.179000000000002,-0.20725,14.690999999999999,18.57,18.897000000000002,1.3425,0.014357,5
19859,2.6579,94.68700000000001,16.375,19.195999999999998,-0.21222,14.704,18.586,18.914,1.3436,0.032508999999999996,6
19902,0.0,1.5238,16.195,6.2847,-0.29525,5.3106,20.474,16.459,4.45,0.013632,1
19903,0.0,1.5238,15.957,6.2002,-0.29111,5.2392,20.199,16.237000000000002,4.3902,0.034601,2
19904,0.0,1.5238,15.603,6.0745,-0.28457,5.132999999999999,19.79,15.908,4.3012,0.033433,3
19905,0.0,1.5238,15.623,6.0814,-0.29038,5.1388,19.812,15.925999999999998,4.3061,0.047998,4
19906,0.0,1.5238,15.384,5.9969,-0.30161,5.0673,19.537,15.705,4.2462,0.0496,5
19907,0.0,1.5238,15.359000000000002,5.9877,-0.3154,5.0596,19.507,15.681,4.2397,0.044023,6
20004,0.655,34.43,16.49,2.3152,-0.3171,1.8191,18.506,25.214000000000002,2.1841,-0.00043648,1
20005,0.6547,34.43,16.506,2.3178,-0.32019000000000003,1.8199,18.514,25.225,2.185,-0.014582,2
20006,0.6455,34.43,16.698,2.3474,-0.32844,1.8459999999999999,18.779,25.587,2.2164,-0.0094831,3
20007,0.6488,34.43,16.634,2.3377,-0.32529,1.8365,18.683,25.456,2.205,-0.011615,4
20008,0.6474,34.43,16.669,2.343,-0.32918000000000003,1.8404,18.723,25.511,2.2098,-0.0039038000000000002,5
20009,0.6524,34.43,16.531,2.3217,-0.32300999999999996,1.8262,18.578,25.313000000000002,2.1926,0.007008199999999999,6
20112,1.0186,27.3,11.431,2.2391,-0.28331,1.9176,17.194000000000003,13.277000000000001,1.7832,-0.0019841,1
20113,1.0166,27.3,11.450999999999999,2.2436,-0.29067,1.9215,17.227999999999998,13.302999999999999,1.7867,0.00028596,2
20114,1.0189,27.3,11.427999999999999,2.2385,-0.28258,1.9171,17.189,13.273,1.7827,0.0051424999999999995,3
20115,1.0239,27.3,11.38,2.2277,-0.28355,1.9078,17.105999999999998,13.209000000000001,1.774,0.00056879,4
20116,1.0192,27.3,11.425,2.2378,-0.28814,1.9166,17.184,13.27,1.7821,0.0042801,5
20117,1.023,27.3,11.389000000000001,2.2296,-0.29454,1.9095,17.12,13.22,1.7756,0.014708,6
20136,2.406,-14.17,13.392000000000001,6.9103,-0.12235,5.1525,15.86,19.78,2.2623,0.0017036999999999998,1
20137,2.4101,-14.17,13.369000000000002,6.8985,-0.1328,5.1438,15.832,19.747,2.2584,-0.005097,2
20138,2.3937,-14.17,13.46,6.9457,-0.14156,5.1789,15.940999999999999,19.881,2.2738,-0.008309899999999999,3
20139,2.386,-14.17,13.504000000000001,6.9682,-0.13571,5.1957,15.992,19.945999999999998,2.2812,-0.013463999999999999,4
20140,2.3736,-14.17,13.575,7.0046,-0.13019,5.2228,16.076,20.05,2.2931,-0.011340000000000001,5
20141,2.3787,-14.17,13.546,6.9896,-0.12593,5.2117,16.041,20.007,2.2882,-0.009064000000000001,6
20160,7.4724,-23.713,9.5504,2.6752,-0.25156,1.5447,6.655,8.2209,1.2759,-0.005157800000000001,1
20161,7.4339,-23.713,9.5951,2.6891,-0.25344,1.5527,6.6895,8.2635,1.2825,-0.0022015,2
20162,7.456,-23.713,9.5694,2.6811,-0.25486,1.5481,6.6696,8.238999999999999,1.2787,-0.009634,3
20163,7.4004,-23.713,9.6344,2.7012,-0.23238000000000003,1.5598,6.7197,8.3009,1.2883,-0.015905000000000002,4
20164,7.3536,-23.713,9.6899,2.7184,-0.24074,1.5697,6.7625,8.3538,1.2965,-0.011793000000000001,5
20165,7.3843,-23.713,9.6533,2.7071,-0.24865,1.5632,6.7344,8.318999999999999,1.2911,-0.006243,6
20346,4.1625,8.5227,9.3144,2.0744,-0.10063,1.3846,7.8301,19.878,0.6989,-0.0034094,1
20347,4.1483,8.5227,9.3367,2.0815,-0.11528,1.3894,7.8568,19.945999999999998,0.7013,0.00025433,2
20348,4.1636,8.5227,9.3127,2.0739,-0.13421,1.3843,7.8281,19.873,0.6987,0.009841299999999999,3
20349,4.2035,8.5227,9.2506,2.0542,-0.17006,1.3711,7.7537,19.685,0.6921,0.03228,4
20350,4.2969,8.5227,9.1099,2.0095,-0.17488,1.3413,7.5852,19.257,0.6771,0.045254,5
20351,4.3509,8.5227,9.0313,1.9846,-0.15111,1.3247,7.4910000000000005,19.018,0.6687,0.053198,6
20508,1.3788,-13.942,8.671,3.5765,0.055794,2.9084,12.398,12.366,2.2623,-0.0044544,1
20509,1.3727,-13.942,8.7126,3.5925,0.029557999999999997,2.9214,12.453,12.422,2.2724,-0.022943,2
20510,1.3472,-13.942,8.8893,3.6604,0.018599,2.9767,12.689,12.657,2.3154,-0.019727,3
20511,1.3516,-13.942,8.8581,3.6484,0.034716000000000004,2.9669,12.647,12.615,2.3078,-0.014331,4
20512,1.3591,-13.942,8.8061,3.6284,0.054022,2.9507,12.578,12.546,2.2951,-0.013238,5
20513,1.3606,-13.942,8.7957,3.6244,0.10701,2.9474,12.564,12.532,2.2926,-0.012694,6
20520,0.0,17.771,18.369,5.9118,-0.29372,5.5797,25.22,28.651,3.915,0.022052000000000002,1
20521,0.0,17.771,17.930999999999997,5.7843,-0.32623,5.4593,24.676,28.033,3.8306,-0.029376999999999997,2
20522,0.0,17.771,18.983,6.0907,-0.34338,5.7486,25.983,29.519000000000002,4.0335,-0.041918000000000004,3
20523,0.0,17.771,19.256,6.1705,-0.35026999999999997,5.8238,26.323,29.905,4.0863,-0.0044721000000000006,4
20524,0.0,17.771,18.46,5.9384,-0.36518,5.6048,25.333000000000002,28.78,3.9326,0.030892000000000003,5
20525,0.0,17.771,17.761,5.7347,-0.31225,5.4125,24.464000000000002,27.793000000000003,3.7977,0.047725,6
20538,3.4952,-18.518,15.308,6.6782,-0.16307,4.8603,14.969000000000001,18.293,3.4576,0.0060515000000000005,1
20539,3.5163,-18.518,15.218,6.638,-0.17277,4.8311,14.879000000000001,18.183,3.4368,0.0094234,2
20540,3.5281,-18.518,15.168,6.6158,-0.1712,4.815,14.83,18.122,3.4254,0.007314,3
20541,3.5207,-18.518,15.199000000000002,6.6297,-0.16643,4.8251,14.860999999999999,18.16,3.4325,0.0037516,4
20542,3.5083,-18.518,15.252,6.6532,-0.16062,4.8422,14.913,18.224,3.4447,0.0033315,5
20543,3.5068,-18.518,15.258,6.656000000000001,-0.16809000000000002,4.8442,14.92,18.232,3.4462,0.006473899999999999,6
20580,0.0,21.049,10.121,4.0205,-0.11823,6.0415,18.503,21.678,0.6941,0.027673000000000003,1
20581,0.0,21.049,9.86,3.9123,-0.11438,5.8788,18.005,21.094,0.6754,0.023747,2
20582,0.0,21.049,9.8962,3.9273,-0.09929099999999999,5.9013,18.074,21.175,0.6779999999999999,0.01078,3
20583,0.0,21.049,10.017999999999999,3.9777,-0.12557000000000001,5.977,18.305999999999997,21.447,0.6867,0.020405,4
20584,0.0,21.049,9.9272,3.9401,-0.11080999999999999,5.9207,18.133,21.244,0.6802,0.011872,5
20585,0.0,21.049,10.007,3.9734,-0.11095999999999999,5.9706,18.285999999999998,21.424,0.6859,0.010236,6
20610,1.0957,2.8039,6.5023,1.6229,-0.25335,0.8117,8.8783,5.107,1.0866,0.0055839,1
20611,1.1018,2.8039,6.4782,1.6139,-0.24186,0.8072,8.8289,5.0786,1.0806,0.015569,2
20612,1.1127,2.8039,6.4358,1.598,-0.23467,0.7993,8.7422,5.0287,1.0699,0.011235,3
20613,1.1079999999999999,2.8039,6.4541,1.6049,-0.23083,0.8027,8.7796,5.0502,1.0745,0.0035670000000000003,4
20614,1.0996,2.8039,6.4869,1.6171,-0.2226,0.8088,8.8467,5.0888,1.0827,0.00022357,5
20615,1.0959,2.8039,6.5014,1.6226,-0.22714,0.8115,8.8763,5.1058,1.0864,-0.005964100000000001,6
20772,2.1367,-34.428000000000004,8.7709,3.3789,-0.074224,2.4863,12.012,16.035,0.8009,-0.0052899999999999996,1
20773,2.1254,-34.428000000000004,8.8121,3.3968,-0.059223000000000005,2.4995,12.075,16.121,0.8052,-0.0069473,2
20774,2.1219,-34.428000000000004,8.8252,3.4025,-0.074422,2.5037,12.095999999999998,16.148,0.8065,-0.007664799999999999,3
20775,2.1204,-34.428000000000004,8.8308,3.405,-0.077527,2.5055,12.104000000000001,16.159000000000002,0.8071,0.0,4
20776,2.1367,-34.428000000000004,8.7709,3.3789,-0.06554299999999999,2.4863,12.012,16.035,0.8009,0.010718,5
20777,2.1597,-34.428000000000004,8.6886,3.343,-0.030292000000000003,2.4599,11.884,15.865,0.7924,0.0084919,6
20778,1.7641,44.076,9.0722,3.2817,-0.087335,2.5481,13.095999999999998,36.755,0.4536,0.0024812,1
20779,1.7685,44.076,9.0529,3.2736,-0.06731000000000001,2.5418,13.064,36.664,0.4524,0.012743,2
20780,1.7866,44.076,8.9742,3.2404,-0.056623,2.516,12.932,36.292,0.4479,0.010421,3
20781,1.7825,44.076,8.9919,3.2479,-0.060315,2.5218,12.960999999999999,36.376,0.4489,0.0155,4
20782,1.7915,44.076,8.9533,3.2316,-0.063096,2.5092,12.895999999999999,36.194,0.4466,0.010631,5
20783,1.7829,44.076,8.9903,3.2472,-0.053435,2.5213,12.959000000000001,36.368,0.4488,0.0035195,6
20808,1.9862,-4.0916,11.626,3.0589,-0.29155,1.1401,6.1494,6.7286,0.47100000000000003,0.0021085,1
20809,1.9904,-4.0916,11.6,3.0524,-0.24906,1.1377,6.1364,6.7144,0.47,-0.0014008,2
20810,1.9834,-4.0916,11.642999999999999,3.0632,-0.25638,1.1417,6.1579999999999995,6.7379999999999995,0.4716,0.004226,3
20811,1.9946,-4.0916,11.575,3.0460000000000003,-0.26703000000000005,1.1353,6.1235,6.7003,0.469,0.015915000000000002,4
20812,2.0178,-4.0916,11.436,3.011,-0.26582,1.1222,6.053,6.6232,0.4636,0.012786,5
20813,2.0116,-4.0916,11.472999999999999,3.0203,-0.24583000000000002,1.1257,6.0717,6.6436,0.465,0.0070632,6
20958,0.9789,-26.025,4.8393,3.1077,-0.060429,2.6613,7.3517,6.7661,1.0525,0.0080609,1
20959,0.9868,-26.025,4.7984,3.0829,-0.081474,2.64,7.2929,6.712000000000001,1.0441,0.017357,2
20960,0.9959,-26.025,4.7521,3.0547,-0.12968,2.6159,7.2263,6.6507,1.0346,0.024021,3
20961,1.0025,-26.025,4.7194,3.0348,-0.15641,2.5989,7.1793,6.6074,1.0278,0.023835,4
20962,1.0023,-26.025,4.7204,3.0354,-0.17638,2.5993,7.1806,6.6086,1.028,0.067235,5
20963,1.0448,-26.025,4.5288,2.9189,-0.17027,2.4936,6.8886,6.3398,0.9862,0.067235,6
21066,0.9482,52.419,8.7878,4.5306,-0.33693,4.002,15.56,34.19,0.8719,0.0015075999999999998,1
21067,0.9496,52.419,8.7751,4.5238,-0.34389000000000003,3.9960000000000004,15.537,34.138000000000005,0.8706,0.012903,2
21068,0.9604,52.419,8.6798,4.4729,-0.35195,3.9511,15.362,33.754,0.8608,0.0057072,3
21069,0.9536,52.419,8.7397,4.5049,-0.35462,3.9793,15.472000000000001,33.995,0.8669,0.020807,4
21070,0.9679,52.419,8.6149,4.4382,-0.34269,3.9205,15.243,33.493,0.8541,0.036118,5
21071,0.9825,52.419,8.4921,4.3727,-0.33608000000000005,3.8625,15.017999999999999,32.998000000000005,0.8415,0.046919999999999996,6
21192,0.6348,-17.359,8.5853,3.2567,-0.073888,2.75,14.038,77.166,0.9277,-0.002964,1
21193,0.6329,-17.359,8.6091,3.2664,-0.055209,2.7582,14.08,77.396,0.9305,-0.002964,2
21194,0.6329,-17.359,8.6091,3.2664,-0.039307,2.7582,14.08,77.396,0.9305,0.010819,3
21195,0.6416,-17.359,8.4995,3.2218,-0.013328,2.7206,13.888,76.34,0.9178,-0.007379000000000001,4
21196,0.6301,-17.359,8.6449,3.2809,-0.017939,2.7705,14.142000000000001,77.74,0.9346,0.0056815,5
21197,0.6384,-17.359,8.54,3.2383,-0.023392,2.7345,13.959000000000001,76.73100000000001,0.9225,0.0005928,6
21270,0.0,748.53,19.858,4.8385,-0.43387,3.2844,17.726,16.262999999999998,2.6818,-0.019832,1
21271,0.0,748.53,20.343,4.9364,-0.4324,3.3508,18.085,16.592,2.7361,-0.026649000000000003,2
21272,0.0,748.53,20.514,4.971,-0.4195,3.3743,18.212,16.708,2.7552,-0.0023637,3
21273,0.0,748.53,19.916,4.85,-0.41212,3.2922,17.768,16.302,2.6882,-0.012919,4
21274,0.0,748.53,20.172,4.9019,-0.39166,3.3274,17.959,16.476,2.7169,-0.020975,5
21275,0.0,748.53,20.371,4.9422,-0.39673,3.3547,18.105999999999998,16.611,2.7393,-0.025519999999999998,6
21288,2.9739,5.4301,9.4079,1.0435,-0.21835,0.8129,13.235999999999999,12.587,1.3297,0.0025544,1
21289,2.9815,5.4301,9.3865,1.0407,-0.21633000000000002,0.8108,13.202,12.555,1.3263,-0.004751600000000001,2
21290,2.9597,5.4301,9.4441,1.0481,-0.23376999999999998,0.8167,13.299000000000001,12.647,1.3361,-0.009462200000000002,3
21291,2.9457,5.4301,9.4838,1.0532,-0.20624,0.8206,13.362,12.707,1.3424,-0.017212,4
21292,2.9227,5.4301,9.5475,1.0614,-0.21943000000000001,0.8271,13.468,12.808,1.3530000000000002,-0.012889,5
21293,2.9355,5.4301,9.5114,1.0568,-0.21586999999999998,0.8235,13.409,12.752,1.3471,-0.015057,6
21312,0.9186,104.81,9.5898,3.4365,-0.12458,2.7539999999999996,15.550999999999998,45.755,0.7251,-0.0087163,1
21313,0.9106,104.81,9.6618,3.4668,-0.12050999999999999,2.7782,15.687999999999999,46.157,0.7315,-0.0090302,2
21314,0.9103,104.81,9.6644,3.4679,-0.15844,2.779,15.693,46.172,0.7317,-0.016663999999999998,3
21315,0.9033,104.81,9.7285,3.4948,-0.15342,2.8006,15.815,46.531000000000006,0.7374,-0.027519,4
21316,0.8934,104.81,9.8214,3.5338,-0.15705999999999998,2.8319,15.991,47.05,0.7456,-0.0057225,5
21317,0.9134,104.81,9.6369,3.4563,-0.14202,2.7698,15.640999999999998,46.019,0.7293,-0.0019155,6
21324,1.4453,415.05,8.6236,1.8943,-0.22280999999999998,1.4309,14.672,7.9845,0.7022,-0.0020305999999999996,1
21325,1.4424,415.05,8.637,1.8981,-0.20595,1.4338,14.702,8.0008,0.7036,-0.0011295,2
21326,1.4437,415.05,8.6311,1.8964,-0.19924,1.4325,14.689,7.9935,0.703,0.0050041,3
21327,1.4525,415.05,8.591000000000001,1.8848,-0.19672,1.4237,14.599,7.9448,0.6987,-0.0049518,4
21328,1.4382,415.05,8.6563,1.9037,-0.21533000000000002,1.4380000000000002,14.745,8.0242,0.7057,0.0022695,5
21329,1.4486,415.05,8.6088,1.89,-0.20346,1.4276,14.639000000000001,7.9664,0.7006,-0.007409300000000001,6
21342,17.795,-2.3314,7.3844,4.5545,-0.23531999999999997,1.7116,6.5342,3.1332,0.8948,0.007404000000000001,1
21343,17.927,-2.3314,7.3528,4.521,-0.22319,1.699,6.4862,3.1102,0.8882,-0.004005699999999999,2
21344,17.724,-2.3314,7.4016,4.5727,-0.20703000000000002,1.7185,6.5604,3.1458,0.8984,0.0,3
21345,17.795,-2.3314,7.3844,4.5545,-0.20427,1.7116,6.5342,3.1332,0.8948,-0.0026799,4
21346,17.748,-2.3314,7.3959,4.5666,-0.20745999999999998,1.7162,6.5517,3.1416,0.8972,0.0019971,5
21347,17.831,-2.3314,7.3758,4.5453,-0.19589,1.7082,6.5211,3.1269,0.893,-0.0072959,6
21624,1.1303,29.969,9.906,3.7444,-0.16122999999999998,2.7858,14.418,22.055,0.7717,0.0011573,1
21625,1.1316,29.969,9.8939,3.74,-0.16875,2.7826,14.401,22.029,0.7708,-0.040913,2
21626,1.0841,29.969,10.350999999999999,3.9041,-0.18927,2.9046,15.033,22.995,0.8046,-0.043031,3
21627,1.0817,29.969,10.375,3.9127,-0.16508,2.911,15.065999999999999,23.046,0.8064,-0.053819000000000006,4
21628,1.0695,29.969,10.499,3.9573,-0.16615,2.9442,15.238,23.309,0.8156,-0.049322000000000005,5
21629,1.0746,29.969,10.447000000000001,3.9386,-0.13415,2.9303,15.165999999999999,23.199,0.8117,-0.055536,6
